cust_id,credit_actual_dt,credit_mat_dt,credit_lmt,credit_term,to_credit_lmt,to_credit_term
jd_73e572b3e016b,112,3958,12500.0,3845,12500.0,2018.5
jd_479e664f903cb,-456,3958,14375.0,4413,13437.5,3804.1666666666665
jd_5793c2ae370ed,-386,305,12500.0,690,11562.5,690.0
jd_5bb9aff24364a,172,3958,11000.0,3785,11000.0,1958.5
jd_5a9df2a5f8239,216,3958,5750.0,3741,5750.0,1914.5
jd_7d876fea9a207,92,3958,11250.0,3865,10750.0,2403.8
jd_72b16dc5af4e1,-294,3958,40000.0,4251,40000.0,1511.25
jd_72fbd6d92ee5b,52,305,11250.0,252,7678.571428571428,252.0
jd_61c35d5bc70bc,134,3958,32500.0,3823,22750.0,1265.9
13169551535_p,-42,3958,31250.0,3999,28125.0,2172.5
金桥王玲玲,-79,3958,21875.0,4036,20937.5,2209.5
jd_4ceb46d963361,123,305,6125.0,181,6125.0,181.0
jd_752e004c7a4c7,-500,305,15000.0,804,15000.0,804.0
jd_528851b7ff462,254,305,5000.0,50,5000.0,50.0
固安胖子,-390,3958,15000.0,4347,14107.142857142857,3303.285714285714
jd_6bdf200c1a2dc,-45,3958,24375.0,4002,20390.625,2632.125
wdBtGURDezVGGo,-8,3958,13750.0,3965,13750.0,2138.5
jd_5c5e9dc33cd9d,-797,3958,56250.0,4754,56250.0,4754.0
jd_7731523bcb4b9,-8,3958,17500.0,3965,11666.666666666666,2341.4444444444443
jd_6b5cc1cad84ee,206,3958,22500.0,3751,19375.0,1924.5
jd_40d6aae97e064,248,3958,20000.0,3709,20000.0,3147.0
jd_400cfc6fccd86,-790,3958,58750.0,4747,58750.0,2920.5
jd_6455c3ff3f1c9,-79,3958,13750.0,4036,13750.0,991.8333333333334
jd_453fbb9249ba3,67,3958,14375.0,3890,11750.0,845.8333333333334
jd_79b47b8eff4ac,-632,3958,33000.0,4589,33000.0,3777.222222222222
jd_6ae2e091ab55b,-477,3958,15000.0,4434,14583.333333333334,1998.6666666666667
jd_575a541dbd3b3,111,3958,10750.0,3846,9916.666666666666,1410.6666666666667
liao880615,211,3958,37500.0,3746,37500.0,2528.3333333333335
jd_635c56f41e664,-222,3958,22750.0,4179,18416.666666666668,1743.6666666666667
wdQXLgbvzEPRzK,-75,3958,16250.0,4032,15781.25,3575.375
ning7718521,2,305,16250.0,302,15973.684210526315,302.0
jd_6764920464dbf,-636,305,41250.0,940,41250.0,940.0
jd_4480c002ba5c6,193,3958,5625.0,3764,5625.0,2546.3333333333335
wskhechenglong,219,305,8750.0,85,8750.0,85.0
18320851259_p,-313,3958,46000.0,4270,32416.666666666668,1834.6666666666667
jd_43915db0cc662,245,3958,6250.0,3712,6250.0,3712.0
jd_42f95fc3f00df,-773,3958,12250.0,4730,11351.5625,3360.125
wymbh,-977,3958,22500.0,4934,22500.0,3716.3333333333335
jd_697c0a63f8944,-695,305,28125.0,999,28125.0,999.0
jd_422f83d274530,-643,305,42500.0,947,42500.0,947.0
menzan,45,3958,23500.0,3912,20500.0,1172.25
jd_7cb814267a6e0,-410,305,17500.0,714,17500.0,714.0
jd_4458e706eef36,110,3958,8750.0,3847,8437.5,1107.25
jd_5dd0565f11f8a,86,3958,8750.0,3871,8750.0,3871.0
jd_5e8a2667747fd,-492,3958,45000.0,4449,45000.0,1526.6
jd_6f29651d897fc,-44,305,8750.0,348,8750.0,348.0
jd_4049830d198ce,172,3958,13750.0,3785,11875.0,1958.5
jd_77fb6edbb195b,-20,305,6125.0,324,6125.0,324.0
jd_6b1c62128085d,257,305,6250.0,47,6250.0,47.0
15168869650_p,1,305,7500.0,303,6666.666666666667,303.0
jd_45c49feff1695,91,305,12500.0,213,12500.0,213.0
jd_5a6716414f419,253,3958,17500.0,3704,17500.0,2242.8
527764195-950655,-499,3958,62500.0,4456,62500.0,4456.0
摊个大葱饼,-188,3958,12500.0,4145,12500.0,796.4166666666666
jd_5f4811b496a2c,-322,305,26250.0,626,23125.0,626.0
jd_48c12ee34d9f2,161,3958,9000.0,3796,9000.0,3065.4
叶绍佳,-392,305,32500.0,696,32500.0,696.0
jd_5a60e93971880,-455,305,22500.0,759,22500.0,759.0
ml15086798983,-80,3958,15000.0,4037,13958.333333333334,2819.3333333333335
jd_7f0f777c06a37,-114,3958,10125.0,4071,8250.0,1331.25
jd_MmmyeTgjOTCL,156,305,12500.0,148,12500.0,148.0
zhaoyun451553,222,3958,27500.0,3735,27500.0,812.6
13798633013_p,-53,3958,21250.0,4010,21250.0,1574.6666666666667
jd_693049c888363,-533,3958,61250.0,4490,61250.0,2663.5
jd_769b0c8378908,-29,305,26250.0,333,26250.0,333.0
jd_43b02dd2e025a,-169,305,25000.0,473,25000.0,473.0
sihao2678,-258,3958,38750.0,4215,38750.0,3301.75
wdUTeVmrghtLca,74,3958,6125.0,3883,6125.0,3361.1428571428573
zhuyingwd,-782,305,50000.0,1086,44375.0,1086.0
jd_68d9eb9bb3dae,324,3958,6000.0,3633,6000.0,3633.0
378421820_m,-617,3958,42500.0,4574,42500.0,1764.0
956628922_m,-231,3958,23250.0,4188,23250.0,4188.0
jd_56dda4286d1e2,9,3958,12500.0,3948,12500.0,1512.6666666666667
jd_75845b2910b41,25,3958,22125.0,3932,19406.25,3018.75
wdNyREDhhXslgQc,37,3958,17500.0,3920,17500.0,1484.6666666666667
15250778780_p,119,305,6250.0,185,6250.0,185.0
樊伟锋,-1039,305,40000.0,1343,40000.0,1343.0
jd_7610d093baba8,-376,305,31250.0,680,31250.0,680.0
四叶草202308060319,215,305,8750.0,89,8750.0,89.0
陈翰颖,212,3958,7500.0,3745,7500.0,1005.25
15584960765_p,-555,3958,42000.0,4512,41494.186046511626,1368.7209302325582
jd_6d3449cee2d85,24,3958,9000.0,3933,9000.0,2106.5
jd_5a40a5cf55aaa,205,3958,6125.0,3752,6125.0,2534.3333333333335
heiyu1996,22,3958,36750.0,3935,26770.833333333332,1093.7777777777778
jd_631f517cea048,39,305,23625.0,265,18312.5,265.0
豆浆好喝,-565,305,41250.0,869,41250.0,869.0
jd_6d914ea93c632,-365,305,18750.0,669,18750.0,669.0
季丢丢0813,-366,305,56250.0,670,56250.0,670.0
jd_43f4d37116a3c,157,3958,7500.0,3800,7500.0,1973.5
jd_60f72df63c526,85,3958,28125.0,3872,27250.0,2654.3333333333335
jd_7289d28a3b91e,255,3958,3125.0,3702,3125.0,1875.5
jd_600fa36f66ca9,-344,305,40000.0,648,40000.0,648.0
wdSuwLnfqTLPcU,67,3958,4875.0,3890,4875.0,1454.6666666666667
wdoVXZbjQijPFW,-76,3958,38250.0,4033,38250.0,4033.0
jd_55db33d2f4f06,-705,305,50000.0,1009,50000.0,1009.0
一笑红尘579,344,3958,17500.0,3613,17500.0,3613.0
jd_5da7db515887c,-141,3958,21250.0,4098,21250.0,2769.6363636363635
jd_401beb6f6f9fe,-410,3958,39500.0,4367,39312.5,2540.5
jd_63ecbded4acaa,163,305,6125.0,141,6125.0,141.0
jd_5b7415b3c59b4,-294,305,3750.0,598,3750.0,598.0
jd_44b93f455e7f4,159,3958,9875.0,3798,9875.0,2580.3333333333335
13729525143_p,-270,3958,18750.0,4227,18750.0,1791.6666666666667
yuhaoxuan258,-125,305,26250.0,429,14583.333333333334,429.0
jd_758a63cbfae6e,213,3958,9625.0,3744,9625.0,1308.6666666666667
15220670168_p,121,3958,20000.0,3836,20000.0,2618.3333333333335
邹轶男,65,3958,40000.0,3892,40000.0,2065.5
jd_4b600328b3e2e,21,3958,46875.0,3936,17187.5,891.8333333333334
18863235581_p,20,3958,9500.0,3937,9500.0,2110.5
jd_5793e68f2fc57,140,3958,15000.0,3817,15000.0,2903.75
jd_78c49e703f848,-154,3958,12500.0,4111,10375.0,1066.8333333333333
jd_41be40e5e1035,-639,305,16250.0,943,16250.0,943.0
cscf521521521,-244,3958,26250.0,4201,26250.0,2374.5
小敏xm,-717,3958,71250.0,4674,71250.0,2847.5
jd_6909dd48de7d4,-256,3958,27500.0,4213,27500.0,2527.0
细鬼皮猪,-557,3958,18750.0,4514,18750.0,2687.5
jd_6738dbaeac6f8,160,3958,7500.0,3797,7500.0,1361.6666666666667
jiejieMusic,-717,3958,39375.0,4674,39375.0,4674.0
jd_7ebcfae3185b6,-21,3958,17125.0,3978,17125.0,1542.6666666666667
jd_43f550bd50473,203,305,25000.0,101,25000.0,101.0
jd_4e443483b274d,169,3958,23500.0,3788,23500.0,3788.0
w13730471969,-87,3958,30875.0,4044,26583.333333333332,2095.733333333333
jd_4099497c66847,-203,3958,26250.0,4160,25535.714285714286,854.9047619047619
jd_4aeca0e751927,-180,305,21250.0,484,20000.0,484.0
jd_4728216b98665,238,3958,5000.0,3719,5000.0,1892.5
jd_70759d26bf507,-181,3958,11250.0,4138,11250.0,1647.3181818181818
jd_58c6a153c0e3a,354,3958,5000.0,3603,5000.0,3603.0
jd_57e13c9d5cf6a,-359,305,18750.0,663,18750.0,663.0
15848360232_p,-7,3958,30000.0,3964,28000.0,2502.8
jd15000062010,-339,305,22500.0,643,22500.0,643.0
jd_7495269c610d4,-323,3958,28750.0,4280,28750.0,2818.8
jd_792c0eedbfeb2,229,3958,5000.0,3728,5000.0,2510.3333333333335
jd_462d385d3fb07,126,3958,22500.0,3831,21607.14285714286,1743.5714285714287
jd_70d72afeab474,135,305,5250.0,169,5250.0,169.0
jd_67c50a72b967a,20,3958,10000.0,3937,8863.636363636364,948.1818181818181
wdErYaqLiPJpxu,-31,305,5000.0,335,5000.0,335.0
jd_7e81eaf5c83a3,158,3958,45000.0,3799,45000.0,1363.6666666666667
哈喽201314,-64,3958,45750.0,4021,45634.61538461538,2616.0
1101194716,-1070,3958,71250.0,5027,71250.0,2591.6666666666665
aiouve,-386,305,28750.0,690,28750.0,690.0
jd_67b0dd0358256,-173,3958,29875.0,4130,29875.0,3216.75
guohongda000007,240,3958,11250.0,3717,8250.0,1525.2
杨捷锋,-453,3958,57500.0,4410,54191.17647058824,1831.4117647058824
jd_7c0957f4bc6fd,-16,305,19625.0,320,19625.0,320.0
jd_514ffa2dcfd91,126,305,12500.0,178,12500.0,178.0
18652799780_p,100,305,8750.0,204,8750.0,204.0
梁冰冰0510,24,3958,17500.0,3933,17500.0,2106.5
jd_6788e5d02f0c6,272,3958,8750.0,3685,8750.0,1858.5
SupermanLiu33,-782,305,20000.0,1086,20000.0,1086.0
jessicaqll,-80,305,26250.0,384,26250.0,384.0
lijiliang9988,242,3958,32500.0,3715,32500.0,1279.6666666666667
jd_4f6d304989e08,-438,3958,47125.0,4395,44950.0,2933.8
15980527762_pdn,-441,3958,45000.0,4398,45000.0,1869.0
jd_54a4cd53590a8,-835,3958,31250.0,4792,31250.0,4792.0
jd_759e90973de0e,-43,3958,20250.0,4000,20166.666666666668,2782.3333333333335
dj5566k,-938,3958,18625.0,4895,15437.5,3068.5
13918183486_p,-489,3958,62500.0,4446,62500.0,1706.25
艾冰青1314,-518,3958,7500.0,4475,7500.0,4475.0
jd_49dfb2d9f00a1,325,3958,15000.0,3632,15000.0,3632.0
jd_72944cf04d452,-657,305,25000.0,961,25000.0,961.0
jd_7003e7de341b7,-532,305,17500.0,836,17500.0,836.0
13810773273_p,-255,3958,27500.0,4212,22812.5,1015.625
jd_72df632d1c55d,105,3958,10000.0,3852,10000.0,3040.222222222222
jd_70e135d74cc8d,-312,3958,45500.0,4269,38517.24137931035,2001.6206896551723
chenenhao983,-145,305,36875.0,449,36875.0,449.0
gwy570,189,3958,19250.0,3768,19250.0,3768.0
谢建键,221,3958,10000.0,3736,10000.0,2822.75
jd_41f3dfcd4d8fa,-145,3958,9375.0,4102,8333.333333333334,2884.3333333333335
jd_41f7e8cc147c6,-216,3958,29500.0,4173,26800.0,3442.4
jd_5e6b00996babc,-412,3958,25750.0,4369,23666.666666666668,2339.5555555555557
jd_5b755fa8f1b82,242,3958,12500.0,3715,12500.0,1523.2
1004904-74837258,-693,305,36250.0,997,36250.0,997.0
13480527275_p,261,305,27500.0,43,27500.0,43.0
jd_4c138e55d8594,-602,305,28750.0,906,28750.0,906.0
jd_6e6a0311f6190,-108,305,24500.0,412,24500.0,412.0
jd_6cc5239776a52,-165,305,12750.0,469,12750.0,469.0
jd_7e5d1578fe659,-359,3958,25750.0,4316,25687.5,1880.6666666666667
13822080661_p,-36,305,16250.0,340,15886.363636363636,340.0
18279121292_p,151,3958,3750.0,3806,3750.0,1370.6666666666667
vodafone911,47,305,31875.0,257,31875.0,257.0
wdZJbEviShhCiA,-3,3958,23875.0,3960,15666.666666666666,1118.7777777777778
jd_4743df045cea4,-82,3958,21000.0,4039,16916.666666666668,2821.3333333333335
jd_43aa526cc163b,-42,3958,13750.0,3999,13750.0,1259.25
jd_7ce8d1396c8d5,42,3958,20250.0,3915,18166.666666666668,1479.6666666666667
jd_69fe0d2799500,-67,3958,12500.0,4024,10833.333333333334,2806.3333333333335
huanfeng520,-565,3958,33250.0,4522,33000.0,3913.1666666666665
wdVUfkQUWxrXPE,-292,3958,39250.0,4249,38107.142857142855,2683.4285714285716
jd_45bac038fe3ea,-187,3958,50000.0,4144,50000.0,1221.6
jd_7bc56973fd53b,-178,3958,11250.0,4135,11250.0,4135.0
丁力1991,-437,3958,51250.0,4394,44166.666666666664,1958.6666666666667
jd_5ea0b893e97b4,168,3958,12500.0,3789,8666.666666666666,2571.3333333333335
jd_6f2a4cac14edd,-80,3958,19500.0,4037,13500.0,2210.5
lpl15372442012,-53,305,8750.0,357,8750.0,357.0
wdISFBIVABntHf,72,3958,10500.0,3885,10500.0,2667.3333333333335
lutaixin520,168,3958,13375.0,3789,13375.0,1962.5
jd_7b35bd64d71d1,-220,3958,8125.0,4177,8125.0,2350.5
jd_4f8d4bcd0cd06,-512,305,26250.0,816,26250.0,816.0
jd_4d6acbef93ee7,159,305,18750.0,145,18750.0,145.0
丶BNS,229,305,21250.0,75,21250.0,75.0
jd_7d12cc12e5bfa,-876,305,64375.0,1180,64375.0,1180.0
wdGNMtpSwWMMCr,-630,305,43750.0,934,43750.0,934.0
18319822099_p,-144,3958,12500.0,4101,12500.0,4101.0
jd_6da6f46e678d7,-136,305,27500.0,440,27500.0,440.0
000738A,39,305,15250.0,265,13107.142857142857,265.0
zulu砂糖,-549,3958,11250.0,4506,9375.0,2679.5
jd_5cc2ac086629d,111,3958,7500.0,3846,7500.0,2019.5
jd_66c398032a469,-19,3958,7500.0,3976,7500.0,2149.5
jd_59b8dc8735895,72,305,9750.0,232,9750.0,232.0
jd_5a02eb066f4f9,-845,3958,46250.0,4802,46250.0,2975.5
13823401303_p,-84,3958,21125.0,4041,16975.0,1118.6
13641688100_p,32,3958,45000.0,3925,37500.0,1733.2
jd_7f3bd37285e8b,40,3958,11250.0,3917,10468.75,2547.125
jd_PaEglbWcpuFH,264,305,2500.0,40,2500.0,40.0
jd_44dc71bfb4a04,-574,305,11250.0,878,11250.0,878.0
li657218054,-590,3958,51250.0,4547,51250.0,3633.75
jd_48ca419e377ec,-487,3958,31250.0,4444,25886.363636363636,957.0454545454545
jd_4cef6ce4cf4de,-55,3958,16250.0,4012,15972.222222222223,1576.6666666666667
jd_6929143638212,201,3958,6125.0,3756,6125.0,1929.5
jd_4fb5d507ab7d1,138,3958,14750.0,3819,14750.0,1627.2
jd_55837d8f952c8,-310,305,23625.0,614,17196.428571428572,614.0
王俐4760,148,305,8750.0,156,8750.0,156.0
jd_5a70faa73f24a,-461,3958,41250.0,4418,41250.0,1808.7142857142858
jd_60653d92d41c3,-509,3958,54625.0,4466,54625.0,4466.0
jd_7b33c564faca6,218,305,8750.0,86,8750.0,86.0
jd_501e859dc3f69,-71,3958,13750.0,4028,13750.0,2201.5
jd_7a72d69278a06,-929,3958,98750.0,4886,98750.0,3424.8
hangkangyu,-705,3958,26250.0,4662,25859.375,3748.75
奇葩硬汉Cc,154,3958,6125.0,3803,6125.0,1976.5
jd_apAqdpComMtU,251,305,5000.0,53,5000.0,53.0
AB13580658444,-27,3958,9750.0,3984,7875.0,939.8333333333334
jd_6695d8d0b318b,248,3958,5000.0,3709,5000.0,969.25
在下cz,53,3958,25000.0,3904,25000.0,2077.5
15390017103_p,-80,3958,17500.0,4037,11500.0,1297.25
jd_6264642608f88,148,3958,6125.0,3809,6125.0,2439.125
王振宣,195,3958,6125.0,3762,6125.0,3762.0
jd_4ffe3024f930f,253,3958,5000.0,3704,5000.0,1420.875
18969553615_p,-125,3958,25000.0,4082,15625.0,2255.5
jd_4e0ea68fc33a1,165,3958,15000.0,3792,12916.666666666666,1356.6666666666667
15119581735_p,-557,305,7500.0,861,7500.0,861.0
jd_4da4211b9eda2,236,305,13750.0,68,13750.0,68.0
文旦小镇,253,305,13750.0,51,13750.0,51.0
jd_4f71b9095a7bc,-52,3958,17500.0,4009,17500.0,1573.6666666666667
33956294-573486,-36,305,26250.0,340,23750.0,340.0
zhuxiaojun9009,-418,3958,43750.0,4375,43750.0,2183.2
jd_4874fd8f4509a,-919,3958,26250.0,4876,26180.555555555555,3049.5
wdlFQrxTtaqdIB,282,3958,3125.0,3675,3125.0,3675.0
jd_670a62e5ef33a,-806,305,66250.0,1110,66250.0,1110.0
wyj15218014638,41,3958,5000.0,3916,5000.0,1074.7777777777778
jd_655c3b3e08fa3,-176,3958,33125.0,4133,31562.5,2306.5
wdgPnauTzQpWFU,-103,3958,10750.0,4060,9500.0,1320.25
wdNWwWGHHXVPAoD,110,305,13625.0,194,11125.0,194.0
lwb36144880,-37,3958,24375.0,3994,15386.904761904761,1384.7142857142858
cnvtkwfn,-941,3958,62500.0,4898,62500.0,1674.764705882353
wd6752833,-122,3958,32500.0,4079,32500.0,2252.5
13700948781_p,-16,3958,19375.0,3973,18958.333333333332,1781.2
jd_6e35064b2eec0,151,3958,7500.0,3806,7500.0,2892.75
mcorz,-954,305,41250.0,1258,41250.0,1258.0
abc13525756926,-654,3958,20000.0,4611,20000.0,4611.0
jd_490aa42604146,-44,3958,17250.0,4001,17250.0,4001.0
13303937222_p,-209,3958,22500.0,4166,22500.0,1034.857142857143
jd_421137cc41fdd,254,305,17500.0,50,17500.0,50.0
jd_72519a5e1eaf3,107,3958,7500.0,3850,6000.0,2388.8
jd_53f85a24e8516,-636,3958,33750.0,4593,33750.0,2401.2
jd_5400a3a71f148,-323,3958,75000.0,4280,75000.0,1844.6666666666667
jd_5f6b5642d4d81,-260,3958,19500.0,4217,19250.0,969.8888888888889
缱倦醉,20,3958,21250.0,3937,21250.0,1014.6
jd_5dc62847dcd1a,168,3958,6125.0,3789,6125.0,1962.5
jd_4094154abed74,-627,3958,18750.0,4584,16071.42857142857,1452.857142857143
jd_7b1743aff4c1c,-464,3958,9750.0,4421,8281.25,1224.625
jd_631b52b443ac0,239,3958,8750.0,3718,6805.555555555556,2500.3333333333335
jd_JtqzhpNiLTky,265,305,6250.0,39,6250.0,39.0
18566696485_p,186,3958,25000.0,3771,14583.333333333334,1335.6666666666667
jd_5f81fa1ee4f0d,-591,3958,51250.0,4548,51250.0,4548.0
qianshou117118,-769,3958,31500.0,4726,27666.666666666668,2290.6666666666665
wdksUVlhVlIOEH,-109,3958,14375.0,4066,11843.75,1326.25
爱心幸福,-260,3958,24375.0,4217,22343.75,3303.75
zs2714563017321,84,305,10000.0,220,10000.0,220.0
jd_6de0f7a42dfc6,-374,305,21250.0,678,21250.0,678.0
max_hua,232,305,5000.0,72,5000.0,72.0
18379186452_p,-627,3958,18750.0,4584,18750.0,2757.5
jd_603a8a580812c,126,3958,5000.0,3831,4062.5,2004.5
陈陈欧巴,-126,305,8750.0,430,8750.0,430.0
jd_7616d0adb9f1c,-409,3958,17500.0,4366,17500.0,2356.85
hexiaoan1999,66,3958,38250.0,3891,36136.36363636364,1566.3636363636363
jd_76a1710e50674,213,3958,3750.0,3744,3750.0,1460.875
伍遥950812,-84,305,18750.0,388,18055.555555555555,388.0
myway19888,-303,305,26250.0,607,26250.0,607.0
jd_4cc5dad7c528c,-213,305,18000.0,517,18000.0,517.0
jd_4b0bc112cfc92,195,305,20000.0,109,20000.0,109.0
jd_7f9d88180c541,177,305,17500.0,127,17500.0,127.0
jd_61b020a2a6d47,133,305,25000.0,171,25000.0,171.0
826410703_m,-904,3958,24375.0,4861,18437.5,3034.5
ningzi_水晶,-80,3958,8250.0,4037,8250.0,1712.3636363636363
jd_771e99edd567c,-467,3958,43750.0,4424,43750.0,2232.2
jd_490493262fae9,-414,305,22500.0,718,22500.0,718.0
jd_6fa9a113daf36,-137,3958,27250.0,4094,24946.428571428572,2789.3571428571427
jd_6d4211d167c70,-244,305,12500.0,548,12500.0,548.0
jd_406b3a136c0d3,287,3958,3750.0,3670,3750.0,1843.5
jd_6cc448c1f2493,-256,3958,30000.0,4213,30000.0,1107.95
jd_513ffc8be8238,212,3958,7500.0,3745,7500.0,2831.75
wdFSXOkjIvuZFy,56,3958,16250.0,3901,15000.0,2074.5
exclusiveor,134,305,37500.0,170,37500.0,170.0
wdNCrCXakNoBLpG,18,3958,17000.0,3939,16730.76923076923,2112.5
jd_4ffc29fd8a249,-79,3958,41875.0,4036,26420.454545454544,1047.1818181818182
754141577-695476,38,305,7500.0,266,7500.0,266.0
13266111041_p,64,3958,23750.0,3893,23750.0,2797.1
a596661555,-435,3958,62500.0,4392,50694.444444444445,2362.5555555555557
jd58436887,146,3958,10750.0,3811,10125.0,1984.5
jd_55088bf44bb8f,237,3958,11250.0,3720,11250.0,675.8333333333334
wuyaotm,-302,3958,26000.0,4259,26000.0,4259.0
jd_7456ceca9f8ff,-560,305,30000.0,864,30000.0,864.0
jd_54d497d9b9cc3,24,3958,19250.0,3933,19250.0,1497.6666666666667
jd_50447c752aa49,10,3958,31875.0,3947,23402.777777777777,699.8888888888889
dongdixu520,-67,305,37500.0,371,37500.0,371.0
jd_76d31aaa4e70b,68,305,12375.0,236,9250.0,236.0
6851857-893790,-629,305,31250.0,933,31250.0,933.0
13772607115_p,-7,3958,17500.0,3964,17500.0,1528.6666666666667
fanfan890716,-397,305,48750.0,701,48750.0,701.0
jd_6d6f1ce6d4791,-125,3958,21500.0,4082,15250.0,1342.25
jd_608f0b78eb7fa,179,305,12250.0,125,12250.0,125.0
18600815406,-598,305,47500.0,902,47500.0,902.0
jd_6ad861afeee6b,6,3958,8750.0,3951,8750.0,2385.4285714285716
jd_75ac91592d4aa,-169,3958,43250.0,4126,43250.0,2299.5
睿710,-445,3958,52500.0,4402,44318.181818181816,2409.4545454545455
悦426601,231,305,8750.0,73,8750.0,73.0
l845622284,-394,3958,7500.0,4351,7500.0,1103.888888888889
jd_66b55aebfe801,-316,3958,28250.0,4273,25468.75,1076.625
jd_571e04bc82c84,12,3958,16250.0,3945,14140.625,1661.875
jd_6133fb0091111,-895,3958,70000.0,4852,70000.0,4395.375
jd_50af4cc82065c,188,305,6250.0,116,6250.0,116.0
kevin_sz,-690,3958,62500.0,4647,62500.0,2363.875
jd_77d2c33640245,-213,305,28750.0,517,28750.0,517.0
wdTELgzyjqEUqO,228,305,17500.0,76,17500.0,76.0
q1w2e3999999,254,3958,15000.0,3703,15000.0,1267.6666666666667
jd_7b7eeda268ff1,129,305,6125.0,175,6125.0,175.0
jd_7507fc21d9422,-515,3958,55000.0,4472,55000.0,1184.3
郭碧成,-628,305,6250.0,932,6250.0,932.0
15920625219_p,189,3958,8750.0,3768,7596.153846153846,1239.0
jd_71cd516c56050,-123,3958,7500.0,4080,7500.0,4080.0
jd_4ab00c5036790,243,3958,2500.0,3714,2500.0,2496.3333333333335
jd_74124ca015b26,45,3958,6250.0,3912,6250.0,2085.5
jd_79c2d3f2c1a10,142,305,8750.0,162,8750.0,162.0
Lingpl0924,200,3958,15125.0,3757,15125.0,509.8888888888889
jd_5f0cdf0a21ebe,-43,305,10000.0,347,10000.0,347.0
小黑是哥,5,3958,32500.0,3952,32500.0,1516.6666666666667
361289583_m,51,305,11750.0,253,11750.0,253.0
jd_4a84e17715adb,-86,305,24125.0,390,20687.5,390.0
wdkVNIaWgQnvoQ,-133,3958,25500.0,4090,18375.0,2263.5
jd_6621bd2ea2157,106,305,10625.0,198,10625.0,198.0
jd_65e4f40e117bf,-52,305,36750.0,356,33550.0,356.0
jd_6573ad3cfde4a,-342,3958,48500.0,4299,48019.230769230766,2613.0
jd_4623c4d119c80,260,3958,6250.0,3697,6250.0,2479.3333333333335
jd_5256dd87bb579,-122,305,15750.0,426,15750.0,426.0
jd_7761035590562,196,305,9625.0,108,9625.0,108.0
hemingfei1987,-656,305,27500.0,960,27500.0,960.0
jd_626facb99987f,-126,3958,37500.0,4083,37500.0,2256.5
jd_59c3c9a01ad36,-570,3958,46250.0,4527,44910.71428571428,2439.5714285714284
wdxOfkNwGebECu,10,305,14625.0,294,12937.5,294.0
chensiyun950920,-609,305,18750.0,913,16666.666666666668,913.0
jd_48c8071112ca5,-138,305,27500.0,442,27500.0,442.0
hwh1290063449,118,3958,2500.0,3839,2500.0,3839.0
jd_6134c8b460eec,-289,3958,27500.0,4246,26458.333333333332,1810.6666666666667
18516302928xuze,-549,305,28750.0,853,28750.0,853.0
jd_5e2eb1340d16f,-147,305,3750.0,451,3750.0,451.0
jd_6987c5e1c9ed3,-116,3958,35750.0,4073,30250.0,1637.6666666666667
jd_7ba10699a2958,-613,3958,25000.0,4570,23875.0,1282.3
18648880382_p,-695,3958,25000.0,4652,24000.0,1729.6
jd_6bb44662e2667,-66,3958,26000.0,4023,24000.0,2318.266666666667
jd_7d167b6b5e186,-32,305,22500.0,336,22500.0,336.0
jd_53d06b4df713c,91,305,12500.0,213,12500.0,213.0
番薯1001,-326,305,37500.0,630,37500.0,630.0
jd_7d0e51e8f0dcd,219,3958,18750.0,3738,18750.0,1911.5
13828417541_p,-144,3958,7500.0,4101,7500.0,4101.0
yjlong2004_m,-665,3958,45000.0,4622,45000.0,2233.5
cgr201200,-658,3958,62500.0,4615,55625.0,1875.25
jd_7a5c7436e213e,-85,3958,17500.0,4042,17500.0,1606.6666666666667
1392442836-686664,-294,3958,18750.0,4251,18750.0,3139.217391304348
13480008578_p,-36,3958,22500.0,3993,22500.0,1905.5714285714287
jd_70eaa90809000,-654,3958,17500.0,4611,17500.0,3393.3333333333335
wdAxUYgOXSjHSs,-396,305,21250.0,700,21250.0,700.0
jd_7a38f4e643164,243,3958,9000.0,3714,9000.0,2983.4
15371910601_p,-120,3958,36875.0,4077,36875.0,2250.5
clark7704,28,305,18250.0,276,14416.666666666666,276.0
jd_7cbee9f699313,210,3958,7625.0,3747,7625.0,702.8333333333334
chenhu239,-56,3958,9750.0,4013,8000.0,1171.7777777777778
jd_6506b62789038,354,3958,6250.0,3603,6250.0,3603.0
jd_79b8ce2c6295a,217,305,20000.0,87,20000.0,87.0
jd_723b3c142f582,-69,305,7500.0,373,7500.0,373.0
100723192_m,-542,3958,30625.0,4499,28943.18181818182,3668.7727272727275
813577-36964175,-833,3958,65000.0,4790,65000.0,1593.625
jd_61bf9ae794cc2,-165,305,10250.0,469,10250.0,469.0
jd13929558548,-45,3958,62500.0,4002,62500.0,1810.2
jd_45e42379465ea,272,3958,6250.0,3685,6250.0,3685.0
wdUoIzrXnhKJlY,334,3958,5000.0,3623,5000.0,3623.0
jd_MCWDHZoeQxZB,233,305,6250.0,71,6250.0,71.0
jd_67d3fb3d9cd52,-452,3958,67500.0,4409,67500.0,1567.7777777777778
jd_467ba1b5fd1fa,128,3958,25000.0,3829,25000.0,2915.75
jd_687e98be50dfa,87,3958,10500.0,3870,9500.0,2652.3333333333335
隋婉婷-,-19,3958,24500.0,3976,22750.0,3062.75
jd_56f792d1a654b,-621,3958,17500.0,4578,17500.0,1990.4583333333333
jd_5ecce92153d10,149,305,3000.0,155,3000.0,155.0
jd_63b1dce394563,201,3958,6125.0,3756,6125.0,1929.5
