cust_id,apply_amount,apply_dateDT
jd_5fdacee586d20,16250.0,249
jd_6554707e8540b,10151.25,88
jd_70bd32713720b,18750.0,56
jd_7f934e3a36ce9,3750.0,239
landiao0711,30000.0,248
vodafone911,31875.0,224
wdNPtaGjUPpZtdc,6250.0,264
wdZJbEviShhCiA,8750.0,27
yang573587993,13125.0,241
混元无极,30000.0,32
爱你依然深似海,51250.0,28
茉莉小圆脸,6250.0,265
13063982308_p,55000.0,117
13580443399_p,40000.0,209
179763924-851775,38750.0,40
356156443-147576,47500.0,35
btoc_2009,16250.0,148
fighter9088,31250.0,240
jd_42895e2c8718c,13375.0,246
jd_4960bd0866691,31250.0,34
jd_4d123a8f48585,17500.0,213
jd_55837d8f952c8,11125.0,29
jd_58a01e51419ad,3750.0,228
jd_5c5814c3c9b49,8750.0,28
jd_5c5a2409f879b,8750.0,222
jd_5ebf06adadb7b,15000.0,241
jd_60aa1a99c4e03,45000.0,191
jd_61f78dbdd41d2,5000.0,79
jd_63648c69d8079,12500.0,160
jd_6755356c31db5,10000.0,224
jd_6e79f8082159c,6678.75,72
jd_74cae47324610,11250.0,237
jd_7b99b39dc0ff9,7750.0,188
璐爱kitty,34000.0,207
100844576-430952,66875.0,34
1042526997_m,12250.0,36
1117474-52422794,26273.75,95
13058548774_p,22500.0,33
13106709971_p,10000.0,237
13122588288_p,58750.0,212
13163384263_p,7606.25,69
13265745-89772251,25000.0,38
13376876106_p,12500.0,131
13413585255_p,73750.0,209
13450519199,13750.0,231
13480856652_p,22500.0,119
13510139551_p,52375.0,207
13510280770_p,16500.0,39
13522886715_p,7500.0,36
13553291555_p,5248.75,89
13554849939_p,38750.0,119
13558688837_p,35000.0,40
13560218671_p,7500.0,41
13570246862_p,8250.0,89
13576241,22500.0,142
13624669278_p,36875.0,238
13632583218_p,88750.0,118
13672736528_p,23750.0,119
13682473295_p,3173.75,104
13699499389_p,8750.0,240
13700948781_p,13125.0,117
13705153896_p,8866.25,97
13710725020_p,13000.0,224
13727374266_p,26250.0,238
13760940831_p,12500.0,117
13773995459_p,5000.0,248
13811770460_p,75000.0,29
13829376346_p,27488.75,83
13938107503_p,22500.0,39
13946678288_p,63750.0,34
139江,83750.0,231
142703676-268879,16250.0,33
149926093-768253,50000.0,29
15000620426_p,4500.0,97
15019082060_p,10000.0,36
15119581735_p,7500.0,120
15135906242_p,27500.0,120
15175516681_p,37500.0,207
15201217324_p,27500.0,41
15286120429_p,11250.0,56
15287111804_p,48750.0,161
1534271512_m,27500.0,56
15370018058_p,8250.0,236
15390017103_p,7500.0,40
15527519593_p,15000.0,32
15543152655_p,6250.0,28
15575138601_p,15000.0,65
15648523224_p,2690.0,70
15751515875_p,22500.0,223
15801077627_p,8750.0,29
15821291055,62500.0,34
15840892775_p,11375.0,40
15852314603_p,3750.0,103
15860505293_p,1750.0,255
15914385727_p,26250.0,40
15921636243_p,62500.0,120
15999932300_p,53750.0,209
164233362-178688,43750.0,183
18022902871_p,20500.0,37
18027229528_p,41250.0,210
18213567287_p,33750.0,28
18504447775_p,13750.0,118
18537211590_p,15000.0,57
18588731197_p,33750.0,235
18605693781_p,15000.0,120
18611005042_p,26250.0,248
18630435226_p,18750.0,236
18679421093_p,48750.0,28
18702167312_p,36250.0,36
18787176452_p,18750.0,248
18792840612_p,8750.0,237
18804380710_p,6750.0,238
18840853892_p,7500.0,35
18905627367_p,6250.0,236
1893201444-152929,3500.0,35
18961024768_p,52500.0,29
18969553615_p,6250.0,29
18970349760_p,62500.0,318
190960930_m,9375.0,35
19549417-394596,61250.0,35
19920803罗,6750.0,237
203434347-428165,18750.0,207
219566656-492911,11250.0,36
22559665-883278,50000.0,36
225907415-218310,11250.0,65
232956591-621085,50000.0,120
252209111,56250.0,119
291099706_m,11375.0,231
330672025-735311,52500.0,119
34112360-845658,4375.0,237
387945054_305852420,13750.0,227
39650992-581173,19000.0,119
401864759-244103,30000.0,222
40234386-116565,45000.0,37
422730809-114812,45000.0,236
43808759-795038,9233.75,69
44622237-776783,22500.0,225
47553095-369329,7500.0,84
50104250_m,18500.0,224
51397613_m,7500.0,102
515832416_m,32500.0,212
518赣榆区邵丽丽,12500.0,262
55688304-712698,50000.0,33
66426962-473159,13493.75,90
67450417-425645,17500.0,119
77347430_m,11250.0,241
780826hj_m,40000.0,29
870078303_784534393,7500.0,41
90800356-987715,19250.0,207
929237151_m,31250.0,56
94486321-949511,7250.0,241
957921748-756765,13750.0,36
99707007-788969,31250.0,112
AB13580658444,7500.0,28
APP大苹果,8750.0,248
Alan宪,18750.0,356
HEILONGJIAO,18750.0,40
LHMHN158,10000.0,56
L衣韵,7500.0,36
MQ00702,7500.0,56
WYB00159,35000.0,119
WZ13983175401,7500.0,237
a1013893559,28750.0,34
a123456b175,12250.0,260
a13809647972,78750.0,33
abc13525756926,20000.0,119
an88888888,30000.0,117
axeama_m,86250.0,33
bacel64,48750.0,28
bb451722220,8060.0,88
brian1228,20000.0,39
caifeicardwell,23750.0,33
can601424884,27500.0,29
caoyunxing86,18750.0,33
chen2217669,21192.5,84
chen5038546,2500.0,198
chenfeng01_myi,6250.0,37
chensir19941104,27500.0,35
chensiyu3521,11125.0,225
cloudmickey,55000.0,119
cmz铭哲,23750.0,207
cnvtkwfn,62500.0,34
cui8806101,14250.0,231
cuishan,10000.0,97
d19870930,13457.5,203
dgsddy,18750.0,34
dingyaotao,20000.0,263
ethanet,5000.0,192
fangrenlei,11250.0,32
flyintosky9xie,17500.0,222
fx3318,20000.0,382
guangtiejituan,16250.0,95
hangkangyu,9046.25,84
hean762463126,7500.0,246
heinebrl,45000.0,212
hz15111952374,12500.0,232
iamxj1612,45000.0,28
iways99,10000.0,224
jd_4019efb2557ae,29500.0,207
jd_402fe1359865b,12500.0,40
jd_404ba7d7786b6,18750.0,238
jd_404d1a89a16f3,26250.0,120
jd_4056f68e5c08b,5000.0,240
jd_4075c511556b2,3913.75,68
jd_40897a627c618,2500.0,56
jd_40935b737e4c2,7500.0,168
jd_40acd24ab2c0d,22500.0,28
jd_40c2d92ec9a97,5000.0,243
jd_40d1f249eccfa,12375.0,65
jd_4103bd3b8d942,16250.0,101
jd_410b2d0491f9f,25000.0,238
jd_41136f08ac708,13750.0,221
jd_411542aeb229d,13750.0,220
jd_4133ddd001ca6,36250.0,29
jd_413fc91cc6b87,6000.0,35
jd_41566b8538dec,10523.75,95
jd_417c8cf0f6ef9,51250.0,28
jd_419e59d57c09a,11375.0,34
jd_41a77c3efa99b,5500.0,103
jd_41b22c4731481,21250.0,119
jd_41f0662581e55,8448.75,97
jd_41f5f73f303aa,27500.0,33
jd_4266fef403792,5841.25,97
jd_429eeaa5e363c,14625.0,33
jd_42a8f9ef5db51,6278.75,103
jd_42ba6eb9481aa,25000.0,120
jd_42e7c5bbd782e,15000.0,56
jd_433a10216ce4a,45000.0,119
jd_435348bba20aa,8125.0,241
jd_4378ce8b8d457,13750.0,34
jd_4398123862eef,14500.0,237
jd_43b8ed10c87f5,11250.0,28
jd_43c99518f9dd1,18750.0,236
jd_43cc28f0a6f33,8750.0,223
jd_43e0f4fc6b4b9,73750.0,209
jd_4457d7e4df05a,21250.0,210
jd_44702441b1fdc,27500.0,35
jd_448ac4f6fc84a,42500.0,210
jd_4491f54f7f916,6250.0,265
jd_44a85dfedacd5,12500.0,177
jd_44c3c89b6b28b,9452.5,86
jd_44c52843ab9d5,11000.0,28
jd_44d27763a8ee4,17500.0,35
jd_453d42654dd85,4011.25,72
jd_453ed6837b48e,3750.0,356
jd_45b00ce9ebfdc,18750.0,230
jd_45b583f8185c4,7500.0,222
jd_45d8c0543bde3,3750.0,237
jd_45e2e9c2d17c8,6595.0,71
jd_45ee06df25138,12000.0,241
jd_46143504857a0,3750.0,239
jd_463b5881900b8,31250.0,32
jd_464154cc654f5,21250.0,28
jd_46592e5ce8187,20000.0,239
jd_46684196461fc,30000.0,232
jd_4677928017feb,43750.0,34
jd_46801b7269454,10000.0,237
jd_4683be10364dd,25000.0,233
jd_46b383c21a832,5000.0,362
jd_46c456fe8e1a6,6250.0,77
jd_46ef7af53c790,7500.0,37
jd_46f20540f7dd2,21250.0,28
jd_472db2ad55fee,26250.0,210
jd_4773fedc9131e,26250.0,238
jd_47745bfaef003,6750.0,238
jd_4778c29446b48,9000.0,221
jd_478c9b902c85b,18750.0,34
jd_4795f4e70d247,36250.0,207
jd_479834765c2bb,5513.75,98
jd_479ef1b6f41f7,13200.0,87
jd_47a7176c8c331,14250.0,31
jd_47b17f8678a8e,11250.0,244
jd_47e9aa2fb56b8,37500.0,56
jd_4814bb5b88a92,44625.0,210
jd_48302ea0d3fec,4252.5,86
jd_4832b52e2aa4e,24000.0,249
jd_4874fd8f4509a,25000.0,164
jd_487fb8522f811,17500.0,236
jd_4886f56829fd2,3750.0,356
jd_488cf3a0ee496,15125.0,55
jd_48cb13f9af54b,6473.75,89
jd_48f11e251db41,18750.0,66
jd_4908def46c2a6,8750.0,238
jd_490aa42604146,17250.0,361
jd_4912b2d5c536b,11000.0,40
jd_49246764d830a,13750.0,230
jd_4926dcfdcbf1f,11351.25,95
jd_4935a510e71fc,19000.0,238
jd_4968db0739d00,8125.0,74
jd_496f0a2ef6c62,38750.0,118
jd_497348ced06e0,3250.0,35
jd_4a37e045da24b,10000.0,38
jd_4aa82ad478527,3000.0,102
jd_4ae5438d9c257,82500.0,32
jd_4b06da5a135f6,13625.0,227
jd_4b0e56d22b9a0,5000.0,98
jd_4b1c6320dabe9,13750.0,228
jd_4b27f13bd7332,37500.0,29
jd_4b2f5577d1070,6250.0,248
jd_4b3316d56c663,3750.0,39
jd_4bb5eae5ab264,6250.0,241
jd_4bc5eace429fc,24000.0,356
jd_4c0f9c3290f52,30000.0,37
jd_4c2a95eccb339,45000.0,118
jd_4c6e51b3cce88,7500.0,227
jd_4c9493126bda8,5000.0,241
jd_4ca7c52b4eff6,15875.0,28
jd_4cb352cc3a317,13750.0,28
jd_4cc21c5ec3ec0,6000.0,37
jd_4cc4390392cde,7500.0,70
jd_4cdc2095181ea,16283.75,200
jd_4cf8eea89efb2,7500.0,28
jd_4d89602c0c393,5000.0,56
jd_4da020d972e4f,8750.0,220
jd_4da0307964f99,18750.0,238
jd_4da4211b9eda2,5250.0,70
jd_4da68bf4e4c10,15000.0,55
jd_4dd3dd49ac5d7,6125.0,236
jd_4e0ea68fc33a1,12500.0,166
jd_4e33e5aa50181,30000.0,250
jd_4e364dc13db47,20000.0,209
jd_4e3dd682449a4,8750.0,237
jd_4e51b4d0a5676,15000.0,208
jd_4e5f02dff459b,5000.0,283
jd_4e824b4ed4521,31375.0,230
jd_4ecc9b1e05f5d,6250.0,248
jd_4edbe20fdad4a,7500.0,69
jd_4f046e350faa7,26250.0,120
jd_4f0997e6f14a4,14750.0,230
jd_4f19be12f9656,17500.0,112
jd_4f32a6804e27f,14500.0,235
jd_4f34391d34476,11250.0,242
jd_4f36e5715e0ab,5000.0,262
jd_4f3726ad5ae9c,21250.0,238
jd_4f37395523c51,7500.0,318
jd_4f4ca800cc626,17500.0,287
jd_4f669663e7ff8,61250.0,35
jd_4f851fb6029a0,13750.0,65
jd_4f88dbad556f9,6250.0,239
jd_4fcf572accf13,10000.0,178
jd_4fe3751a9b2ad,40000.0,28
jd_4ffe3024f930f,9375.0,254
jd_501e859dc3f69,13750.0,241
jd_501f3af6166cf,9625.0,241
jd_5081eff64e0d0,6452.5,71
jd_50a737ac2df7d,10000.0,238
jd_50b4daf1170af,7250.0,223
jd_50b5713cab5ac,13750.0,178
jd_50e30b4b66f89,6125.0,239
jd_510248edb34e9,18750.0,34
jd_5112804f0c693,25000.0,30
jd_518d747f6d459,31250.0,28
jd_518db663a0c72,3750.0,239
jd_51accb3e440de,7375.0,236
jd_51b0fb7b93fba,9875.0,96
jd_51b549d982214,15000.0,56
jd_51fbd2367aa2b,30000.0,31
jd_52058ee0cce14,8137.5,84
jd_521ab020075b7,18750.0,30
jd_524c75710aaac,6250.0,56
jd_525a4c43bf3c5,15000.0,33
jd_525d57fa1e065,28750.0,212
jd_526bfea48b7f6,13500.0,273
jd_52ab05b1eb87d,10375.0,253
jd_52b6213346770,11250.0,211
jd_52c8d864b2eda,5000.0,39
jd_52f5815cf62f9,6250.0,237
jd_52f990d0bf82c,6000.0,238
jd_53058c6ed87a9,8750.0,262
jd_530deadf5067b,4638.75,70
jd_5350097b7187d,6250.0,33
jd_5375339519fbf,22500.0,39
jd_53d30d39cb628,13750.0,74
jd_53d41705f3231,8750.0,120
jd_5415dd5d83b27,4500.0,97
jd_54927502caf79,3750.0,98
jd_54bbcd7c9bf05,6250.0,242
jd_550f0aedb2a7b,7757.5,84
jd_554c679b7034e,47500.0,212
jd_555974e464dee,7500.0,34
jd_556cbe0fd0bca,7375.0,238
jd_558af20b22a84,7500.0,56
jd_558c46cf17b68,7123.75,75
jd_55a28ca4d4f43,5000.0,214
jd_55acad5f2f35b,6250.0,248
jd_55b017bed92a1,25000.0,37
jd_55b9b8324852c,6125.0,242
jd_55c00a1d90a67,2851.25,84
jd_55ece3a575de9,27500.0,41
jd_560cd2b3c0cd3,22500.0,55
jd_5656511a21931,2000.0,35
jd_5668ad199f31c,7500.0,241
jd_5689f7101f144,32500.0,119
jd_56c0392232a73,15750.0,38
jd_56cc1abec3204,36250.0,230
jd_56d1d276b98b2,25000.0,30
jd_56e3da9e55882,25000.0,28
jd_572c8f147a53f,18750.0,207
jd_5755595062609,11000.0,28
jd_57651317e4648,3943.75,73
jd_577d8076f5102,26250.0,195
jd_5784b3290e210,21250.0,256
jd_57a09b5f77fb1,6875.0,198
jd_57e196e7dea03,7375.0,39
jd_5843d089e1e73,16250.0,183
jd_5865d9d43ccb0,17500.0,227
jd_587dc69b08053,6250.0,105
jd_58837f6ff5758,15050.0,117
jd_58f3289d20195,11250.0,222
jd_59046aeb4eedf,18750.0,97
jd_5947fa80dc07f,8750.0,215
jd_59501fa979015,13991.25,88
jd_595023b5513f4,13750.0,254
jd_595836161a911,15000.0,221
jd_59e45cab70104,5000.0,222
jd_59fe41ae529b4,21250.0,101
jd_5a3521ba58104,7500.0,37
jd_5a4053e8bd889,5905.0,88
jd_5a70faa73f24a,41250.0,40
jd_5aa10f25107cf,21250.0,29
jd_5aad4a7a7e9c0,8750.0,65
jd_5ab7b47bb50ed,5000.0,238
jd_5ae38fa935532,21250.0,161
jd_5b16e16e746b8,8750.0,241
jd_5b47d3eef4bc8,1006.25,103
jd_5b6ff5ef2c040,3750.0,243
jd_5b9fb06084eb1,6250.0,36
jd_5bae63ca616d3,5691.25,96
jd_5bd13c335b207,5000.0,361
jd_5bf15f79d195f,9000.0,206
jd_5bf85e7da36bd,8125.0,287
jd_5c0a0d36115b9,16250.0,36
jd_5c2856cf3d9a3,36250.0,117
jd_5c5fc210ab286,60000.0,32
jd_5c6a71d2d6e95,10000.0,29
jd_5c79f55450a39,3750.0,36
jd_5c7e98c2e60c0,6500.0,71
jd_5ca9616190aa9,5000.0,243
jd_5caeed673c93f,41250.0,56
jd_5cb5540aec2c6,10000.0,219
jd_5cbbf2910841a,8000.0,98
jd_5cd7841e4c332,8440.0,83
jd_5d06c2e6c0370,8665.0,82
jd_5d0912114208a,37500.0,38
jd_5d55c068702d7,32500.0,65
jd_5d5963bd6246f,11375.0,28
jd_5d84073959578,16500.0,353
jd_5d974320080e5,2518.75,98
jd_5da62f365322c,11500.0,223
jd_5ddc02b18b0f5,13750.0,96
jd_5dfc23f7bc3d6,12500.0,33
jd_5ed60ac410b1d,7500.0,95
jd_5f2fff1faf95e,13500.0,290
jd_5f3c3000ff8fb,15000.0,251
jd_5f3f152dfb6e3,28750.0,119
jd_5f40492dbec64,11250.0,238
jd_5f5030eae4b5a,17500.0,30
jd_5f7f2d3b50c98,8750.0,240
jd_5f96e321519f6,6125.0,218
jd_5fc09063c46e8,45000.0,31
jd_5fd9ce2497060,13750.0,39
jd_5fe7dc30d3e4c,9250.0,244
jd_60325df31358d,11125.0,249
jd_603b27087998e,5373.75,84
jd_6051ced3d8cc5,10500.0,27
jd_60653d92d41c3,36375.0,120
jd_60d6c09a5d3c6,7582.5,72
jd_60e9677a76a81,10000.0,120
jd_610c35afe0b62,5392.5,97
jd_6141885a24ab9,18750.0,210
jd_6161bf33fbc09,20000.0,239
jd_61658531b510e,11250.0,200
jd_617e3514991e4,14492.5,90
jd_619cb4cc485ee,6407.5,83
jd_61b975b5137e5,10000.0,156
jd_61d496c21fe96,32500.0,32
jd_6264642608f88,6125.0,237
jd_6264be94b44bb,6125.0,237
jd_626d9168142ed,60000.0,231
jd_6279e29841c71,7523.75,77
jd_62c047dca769b,8750.0,36
jd_62c86d8950d8e,7500.0,39
jd_6326be02755c8,6125.0,242
jd_634f553585598,22562.5,447
jd_63b69daa64a07,17500.0,119
jd_640d028c81509,20000.0,56
jd_6418cdc7df6ff,14000.0,225
jd_642c0efc8b919,6250.0,283
jd_6434ddc9703cd,8875.0,71
jd_643a34731ccd6,37500.0,30
jd_64aa90730ebec,17500.0,56
jd_64e3c3124c19f,5118.75,70
jd_64f396066ddbd,13577.5,97
jd_650cca39649c8,7515.0,90
jd_6518b738257df,14250.0,35
jd_651a56dcce8e0,6750.0,236
jd_653373d398caa,25000.0,28
jd_655c3b3e08fa3,12792.5,96
jd_6568766613a76,17250.0,222
jd_658122d0793b7,21250.0,31
jd_65911c5fd3bcd,12500.0,32
jd_65932774c9623,2500.0,104
jd_65e44ce4a0a9e,19700.0,65
jd_65ec6e870180b,7500.0,158
jd_660b158e8bf23,16250.0,230
jd_661495bc8bbd2,6340.0,87
jd_665725da058cd,16250.0,251
jd_6694045b72eea,11375.0,39
jd_6695d8d0b318b,5000.0,249
jd_66d5a1c24682f,27500.0,117
jd_66d632c6e0fd3,16250.0,31
jd_670a62e5ef33a,66250.0,212
jd_67d029c33a5fe,10000.0,262
jd_67dbfe4f83bd7,14250.0,33
jd_680bc7aa07137,11461.25,76
jd_6818f36121e9f,25000.0,126
jd_682212d346bea,20500.0,32
jd_68626ee643b45,16375.0,248
jd_68abf9d738488,6250.0,241
jd_68ce316c03349,8750.0,77
jd_692729ca3c638,35000.0,196
jd_69454d7200b14,3400.0,71
jd_696b9390a1e67,27500.0,119
jd_698b66af56dd1,13816.25,83
jd_69d765c5a0529,25000.0,144
jd_69d9ca4c82a40,15625.0,202
jd_69f0ea47497c3,5000.0,247
jd_6a9630b7fa3d8,6250.0,38
jd_6aa3a47103a8b,36250.0,182
jd_6af172dfb49ce,38750.0,28
jd_6b14367ae3613,51250.0,41
jd_6b488bd8d6fa9,11250.0,72
jd_6b62545f1bffc,11250.0,287
jd_6ba9a3b69e0a5,24750.0,255
jd_6bb104c8b96f5,21250.0,207
jd_6bc945e7dccf9,6125.0,238
jd_6bd8fce8e4328,45000.0,257
jd_6bdede7d86b23,8750.0,361
jd_6be18accf4a1e,6250.0,241
jd_6bfc814b7df4a,22500.0,56
jd_6c3732dc8674d,16375.0,152
jd_6c46a0beeb154,43750.0,221
jd_6c5e9dbdea0fb,11250.0,120
jd_6ced7f1924359,40000.0,37
jd_6d205524d880d,16250.0,57
jd_6d3704d050f12,25000.0,34
jd_6d4d1c231140c,12500.0,36
jd_6d8effdf95304,35000.0,32
jd_6df0bb52ab58c,10250.0,72
jd_6e1717b8c3b5f,21250.0,210
jd_6e29b32371341,27500.0,112
jd_6e35064b2eec0,7500.0,237
jd_6e6c541e1860b,33750.0,28
jd_6e700173a44a3,28750.0,33
jd_6e833c54967e6,48750.0,119
jd_6ee5414a4ce41,27500.0,28
jd_6eea9b28aa792,11875.0,95
jd_6f00cc10d1112,14000.0,36
jd_6f38822ad0594,6750.0,234
jd_6f64cf1cd3fa7,17500.0,36
jd_6f6bf884e9c0a,8875.0,366
jd_6f77c68b685e9,7436.25,76
jd_6f8d528397f86,6125.0,242
jd_6fa0e35d6f475,15000.0,221
jd_6fefa9c39ad25,9750.0,238
jd_6ffe2346b8a34,14250.0,128
jd_700cfa6a9d025,67500.0,116
jd_70167bfc4683a,19250.0,201
jd_707f0bf04e388,22500.0,119
jd_70c20c8c6b44d,25000.0,322
jd_70d874fdf6fa5,8750.0,96
jd_70fc85553194b,12500.0,255
jd_70fffd03d6fbb,10000.0,55
jd_710466111e631,23750.0,207
jd_711b0f2beb877,7500.0,106
jd_714aacaedf782,11125.0,238
jd_716708fb6744f,7875.0,232
jd_71af737c69de9,6290.0,97
jd_71c178c500577,18750.0,65
jd_71cc8f90d1493,8750.0,251
jd_7249713d75337,11250.0,247
jd_72ae7a15d975f,3136.25,74
jd_72b7cd03fd7ef,7500.0,102
jd_72d8c33e35c60,15000.0,36
jd_72f2081b1288c,26250.0,34
jd_73358aa024c21,3125.0,242
jd_7358b5af7514f,4000.0,346
jd_739b46fa33c16,7500.0,248
jd_73c19266fcc6a,32500.0,40
jd_73ced90aaad8f,31250.0,119
jd_73d8b609bdf14,13500.0,238
jd_73ddc3cc63c40,14000.0,38
jd_73ffe29ead189,5680.0,88
jd_740bb34280b42,4000.0,237
jd_74356cf1796d5,45000.0,212
jd_743e48139a380,18750.0,239
jd_746bab59d0066,2000.0,117
jd_746cd885da534,6250.0,33
jd_74ae75af3fcb4,10500.0,34
jd_74cd0f875ffb2,41250.0,34
jd_74ee5d6fe4782,6250.0,36
jd_74f4497971f84,36250.0,30
jd_756cabd91642b,26250.0,118
jd_75b0a42f884ab,2500.0,237
jd_75c31f38a3921,10695.0,95
jd_75d6c49073d1c,6250.0,37
jd_7609044cc1876,18750.0,117
jd_76399151177c1,6125.0,215
jd_763cc48b1feff,8750.0,238
jd_76b9504a07eb8,7500.0,356
jd_76dfb292c56aa,12500.0,36
jd_76ea27c6e577e,3250.0,118
jd_7701183585551,11250.0,242
jd_7703d90eac261,7500.0,262
jd_7713e3acc4d5f,3750.0,243
jd_7737a9be94da1,13750.0,55
jd_7737f918be65f,21250.0,238
jd_7754b57214a09,16250.0,29
jd_775e69985eab9,9625.0,253
jd_775fc71ab4cbd,13750.0,120
jd_778df03f9b35f,22500.0,56
jd_77b3f8be6b18c,50000.0,119
jd_77f0cf9574e32,5000.0,357
jd_7817ec9f369a3,51250.0,209
jd_78720acf9a369,11250.0,237
jd_78b1b34677009,12500.0,237
jd_78c36dc0ecee4,11250.0,239
jd_78cb8604c7a2e,7375.0,71
jd_78cdfd26e29bd,10102.5,69
jd_78d1b9a313319,17000.0,37
jd_78d8e66e1f27a,10000.0,163
jd_78e843dd92eb7,15875.0,32
jd_78f7572b55c07,16250.0,60
jd_790c33793a018,17500.0,35
jd_793d714cba12b,15000.0,29
jd_7955ae856d75e,12500.0,39
jd_797c0b4468558,22500.0,29
jd_7999f018a92ad,10000.0,208
jd_799c99029ba44,6250.0,227
jd_79f5a4cff1f75,15000.0,146
jd_7a03116b5ae13,7500.0,103
jd_7a04037c6d87d,3750.0,239
jd_7a2c1269c83f1,12500.0,253
jd_7a38b06469d2b,6500.0,97
jd_7a72d69278a06,98750.0,231
jd_7a91cb126981d,13750.0,28
jd_7b1cdf53581de,12500.0,185
jd_7b33c564faca6,8750.0,219
jd_7b354c7cf81cf,11802.5,97
jd_7b500b0d6c4d7,6125.0,239
jd_7bbd1b41555bf,22500.0,65
jd_7bd70aaaa9900,8152.5,87
jd_7be62c4a3bbb3,8125.0,88
jd_7beb7ec9dce00,15783.75,97
jd_7c1e2d5ad4b60,22500.0,163
jd_7c5ef3af20ab7,22250.0,238
jd_7cb3854eba257,25000.0,32
jd_7cb5130381cc3,8750.0,33
jd_7cbd78886b188,43750.0,35
jd_7d1bb69fd69f4,3750.0,36
jd_7d1caf60aa587,3000.0,308
jd_7d787472f76f9,67500.0,31
jd_7d843c6957877,15000.0,356
jd_7d90e41dbb39f,6250.0,172
jd_7dc2f379440d5,2500.0,103
jd_7dd9913260485,4577.5,70
jd_7ddbf2d5f8d2b,2500.0,112
jd_7df8f3ae82c0a,7500.0,361
jd_7e8184071ca52,26250.0,28
jd_7eb36ad86cb7b,6250.0,36
jd_7eb901e8aa230,6000.0,232
jd_7ec87078ec214,22500.0,32
jd_7ee71d57fb186,10000.0,92
jd_7f24d5fa77e75,15000.0,35
jd_7f8be675486cc,11250.0,154
jd_7fb532adb6dce,6750.0,234
jd_7fc29104142af,43750.0,28
jd_7fc44b4140e9e,3792.5,89
jd_CUuyDQYVuQpx,5000.0,234
jd_GUIdLqZHARNe,5000.0,251
jd_OXWzgWFcVtzS,6250.0,283
jd_QkAhpRsDWtcJ,7500.0,255
jd_RdBlVjRNcOgc,7500.0,246
jd_SgspjKBXRZws,5000.0,245
jd_XevaTSGGFHwV,15375.0,349
jd_apAqdpComMtU,14375.0,252
jd_kuTzDXyyxdSC,13125.0,171
jd_lwQzSfBfAWBY,5000.0,225
jd_ukZRqOSuTntD,7500.0,254
jd_woPdtiZaSPiH,5000.0,231
jd_xTsyGewBsnek,4375.0,243
jing19880618,12500.0,35
jinqiyinping,45000.0,30
kina囡囡,8750.0,241
king900517,10500.0,56
lancey223,37500.0,28
lcx1027,12500.0,145
leilcl,25000.0,29
liaowangping2021,8750.0,243
linhaoxuan778,44000.0,224
lizliu0488_m,85000.0,212
ll93939,16750.0,169
loveforevernark,45000.0,232
lp96701_m,20000.0,65
lwb36144880,10000.0,39
lxiao521,31250.0,118
ly18977236955,23750.0,28
mcorz,41250.0,31
mengdeliang20060611,14375.0,88
q406997902,10000.0,66
q784931754,13750.0,156
qianqianan_m,17500.0,38
qw123456222196,26250.0,232
sby1819,21250.0,32
sclslr,21706.25,83
superbdiy,47500.0,34
susan061,18750.0,231
tang_868,45000.0,35
tgtgtgtg12,30000.0,212
tiananlv,10000.0,32
tianshideleir,40000.0,32
tqs18642005807,18116.25,83
tsq52000,52500.0,35
tuzhongshe_m,28750.0,119
u_4493490f07cd4,21250.0,56
va903b,21250.0,36
w81994946_m,16250.0,35
walson_wu,18750.0,56
wang_317,21125.0,120
wd6752833,32500.0,248
wdBkMfDxiktPum,6750.0,235
wdCDnjucPQSXhg,6125.0,238
wdEsZrVcDPFCMY,15752.5,83
wdFJmvMdtPzwoj,13750.0,56
wdFoncbgzYieTb,12500.0,33
wdLmsUZFcKeEvk,5825.0,98
wdMSaCKgQRgHvl,11000.0,208
wdMaVgIcDpbEwE,2500.0,103
wdMlZdKhOsoSyk,8472.5,89
wdNDEDTHYdUuhAW,10025.0,87
wdNFMnccjLNeyuH,6250.0,36
wdNHUYebyuyAzwj,10000.0,224
wdNHeaesbaPahIG,7500.0,39
wdNKyLGHpbEEkIg,18500.0,238
wdNLneyCYZrbfLP,7275.0,103
wdNVddpXbnBbqhY,3761.25,103
wdNWwWGHHXVPAoD,6125.0,237
wdNfnMKPkntBwbB,12500.0,56
wdNkOerwDDDRqfU,5000.0,243
wdNkevhFrwLjAv,43750.0,29
wdNlTJCcMgKApT,17250.0,122
wdNmWiuAPTNeVwS,8750.0,32
wdNmsJjIOLHKZJK,18750.0,233
wdNvlogHYChXqiT,25690.0,83
wdPceWZMLrsnxK,7567.5,76
wdPkNVenfaekRY,11000.0,238
wdQWIcZxHsuBge,6250.0,36
wdQvadYoiiRGRg,6875.0,90
wdREKZCKyrLuue,3018.75,97
wdROQZDwXpRGQg,6875.0,102
wdRjgQPRjoiXYU,6125.0,244
wdSdHyZrDVNcgn,22500.0,119
wdTGKRKwyZVxeP,7500.0,97
wdVcaaPMiHajjx,11250.0,56
wdZKkAqcLHlSYE,14142.5,83
wdaBlocOGLhkwo,6073.75,70
wdbYTzcBqEqbrM,6125.0,242
wdbdGcPxHoksBI,9842.5,88
wdbpxKRcGiwklx,6250.0,241
wdckmBndqwRJji,18750.0,41
wdeLXuEvHESzCV,6887.5,75
wdfJShkofeOOww,13750.0,271
